tag_name,cosine_similarity
military,0.2412
foreignpolicy,0.4719
resources,0.2643
environment,0.2927
usa,0.2644
wisdom,0.2451
mining,0.2589
mentalhealth,0.3950
poverty,0.3335
energy,0.2428
trade,0.2615
engineering,0.3104
war,0.2430
health,0.2469
business,0.2889
crisis,0.2139
finance,0.3330
poland,0.2752
radio,0.2481
bribery,0.2696
pandemic,0.4202
russia,0.2674
quality,0.1724
opportunity,0.2383
media,0.2404
suicide,0.2346
pollution,0.2746
stress,0.2802
hunger,0.2865
wind,0.3023
diplomacy,0.3289
border,0.2760
prices,0.2444
morality,0.2534
broadcasting,0.2080
politics,0.3277
taiwan,0.2600
fossilfuels,0.4375
emissions,0.3466
ukraine,0.3162
economics,0.3110
aggression,0.2283
russia-ukraine,0.3791
corruption,0.3027
waste,0.2945
garbage,0.3103
depression,0.2595
children,0.2798
imports,0.2634
scandal,0.2534
sanctions,0.2148
mines,0.2414
airquality,0.3824
costs,0.2467
anthracite,0.4575
ethics,0.2835
treaty,0.2361
china,0.2881
climatechange,0.3480
economy,0.3183
accusation,0.2146
coal,0.2406
climate,0.2874
