tag_name,cosine_similarity
maciej,0.3414
loans,0.2809
banks,0.2511
wisdom,0.2501
refugees,0.2257
situation,0.2888
people,0.2635
society,0.2163
realestate,0.3905
price,0.2254
investors,0.2519
effects,0.2796
faith,0.2631
Apartments,0.2910
Taxes,0.2826
migration,0.3030
Poland,0.2658
housing,0.2430
housingmarket,0.3352
crisis,0.2251
investments,0.2219
finance,0.3414
poland,0.2658
bribery,0.2694
government,0.2613
construction,0.1061
Government,0.2613
apartments,0.2910
socialmedia,0.3454
market,0.2089
cards,0.2702
mass,0.2566
prices,0.2585
elephant,0.2516
Financing,0.2407
politics,0.3258
limit,0.2024
stefaniak,0.4045
economist,0.2680
financialexpert,0.5038
economics,0.3116
corruption,0.2972
url,0.3699
corporations,0.3000
shortage,0.2136
decisions,0.3205
investment,0.2307
inflation,0.3086
loan,0.2240
future,0.3101
economy,0.3240
china,0.2816
decline,0.2142
industry,0.2885
influx,0.2437
wealth,0.2930
credit,0.2744
rent,0.2306
