tag_name,cosine_similarity
prediction,0.2145
constitution,0.3124
companies,0.2683
experts,0.2640
cryptocurrency,0.5007
covid-19,0.4245
impact,0.2155
secrets,0.2592
protest,0.2707
forecasting,0.3781
covid,0.3303
safety,0.2490
realestate,0.3826
power,0.2403
manager,0.2848
author,0.2275
expertise,0.2291
war,0.2407
attack,0.2394
health,0.2503
business,0.2979
crisis,0.2196
marketing,0.3066
bitcoin,0.3386
finance,0.3389
contracts,0.2494
pandemic,0.4249
government,0.2547
pressure,0.2401
russia,0.2639
regulations,0.2739
world,0.2885
rebellion,0.2545
promises,0.2568
media,0.2506
conspiracy,0.2257
fear,0.3170
2023,0.4254
forecasts,0.4158
expert,0.2038
prices,0.2400
politics,0.3275
conflict,0.2735
economist,0.2663
authorities,0.2662
speculation,0.2239
ukraine,0.3036
research,0.2467
history,0.2584
financier,0.3980
control,0.2294
corruption,0.2938
officials,0.2597
virus,0.2508
economics,0.3091
marketgrowth,0.3151
europe,0.1986
democracy,0.3248
understanding,0.2208
law,0.2911
funds,0.1272
it,0.2526
authority,0.2383
inflation,0.2831
elections,0.2301
reflection,0.2241
economy,0.3060
freedom,0.2540
year-end,0.4031
foundation,0.2521
science,0.2910
China,0.2831
manipulation,0.2656
teaching,0.2609
guest,0.2115
vaccine,0.1919
