tag_name,cosine_similarity
prediction,0.2190
maciej,0.3414
loans,0.2809
banks,0.2511
wisdom,0.2501
refugees,0.2257
society,0.2163
realestate,0.3905
investors,0.2519
domination,0.2283
maintenance,0.2322
oligarchs,0.4667
faith,0.2631
taxes,0.2826
housing,0.2430
business,0.3022
crisis,0.2251
finance,0.3414
poland,0.2658
bribery,0.2694
government,0.2613
regulations,0.2774
None,0.1968
market,0.2089
slowdown,0.4332
mortgage,0.2283
tax,0.2831
expert,0.2049
prices,0.2585
politics,0.3258
stefaniak,0.4045
economist,0.2680
ukraine,0.3036
economics,0.3116
corruption,0.2972
limits,0.2089
shortage,0.2136
decisions,0.3205
investment,0.2307
inflation,0.3086
capital,0.2773
future,0.3101
economy,0.3240
decline,0.2142
predictions,0.2420
industry,0.2885
influx,0.2437
wealth,0.2930
credit,0.2744
rent,0.2306
