tag_name,cosine_similarity
cinema,0.0636
cars,0.2593
tech,0.2162
brand,0.2311
sapkowski,0.4022
satire,0.2716
tradewar,0.3334
worldsituation,0.4394
bargain,0.1978
protest,0.2750
realestate,0.3738
sale,0.1935
investors,0.2406
2022,0.4363
threat,0.2430
Tolkien,0.2444
Amazon,0.2480
industries,0.2555
interview,0.2557
tickets,0.2353
disrespect,0.4820
business,0.3011
edzmin,0.4221
crisis,0.2242
demand,0.2272
poland,0.2799
radio,0.2512
pandemic,0.4319
estimate,0.2811
government,0.2496
massculture,0.3371
trendy,0.3975
failure,0.2202
media,0.2422
humor,0.2191
Tesla,0.2581
broadcasting,0.2097
expectation,0.1900
loss,0.2424
critics,0.1958
prices,0.2455
revenue,0.2365
economist,0.2741
Investors,0.2406
financier,0.4064
entertainment,0.1547
movie,0.2707
censorship,0.2625
corruption,0.2957
film,0.1499
gaming,0.2247
stations,0.1898
films,0.1544
streaming,0.2517
losses,0.2767
comparison,0.2063
investment,0.2232
Factory,0.2380
stocks,0.2141
Batteries,0.2650
fans,0.2645
billionaires,0.3705
china,0.2859
economy,0.3067
decline,0.2130
shares,0.2929
production,0.1916
foundation,0.2468
tesla,0.2581
industry,0.2895
China,0.2859
value,0.2477
wealth,0.2907
insider,0.1911
psychology,0.3126
