tag_name,cosine_similarity
inflation,0.3765
fiscal,0.3444
debt,0.3418
pensions,0.3405
bankruptcy,0.3186
poland,0.3142
social inequality,0.3079
Poland,0.2972
poverty,0.2903
debts,0.2866
corruption,0.2714
governance,0.2667
bailouts,0.2612
economy,0.2574
crisis,0.2560
economics,0.2539
communism,0.2517
finance,0.2429
poor,0.2422
government,0.2341
economic,0.2160
greece,0.2123
bureaucracy,0.2098
anti globalization,0.2090
Politics,0.2052
banking,0.2048
famine,0.1956
criticism,0.1951
nationalism,0.1906
propaganda,0.1863
politics,0.1842
despotism,0.1797
russia,0.1783
growth,0.1736
failure,0.1726
collapse,0.1718
budget,0.1706
totitarianism,0.1674
business,0.1643
sustainability,0.1639
investigations,0.1630
patriarchy,0.1618
europe,0.1589
ukraine,0.1564
society,0.1542
dissatisfaction,0.1525
impeachment,0.1518
scandal,0.1516
oppression,0.1473
debate,0.1466
fraud,0.1454
skepticism,0.1447
misery,0.1430
totality,0.1333
distress,0.1321
statistics,0.1291
China,0.1275
china,0.1172
protest,0.1160
nation,0.1157
satisfaction,0.1131
historical,0.1121
america,0.1116
inequality,0.1105
parrot,0.1099
decline,0.1072
family,0.1009
pseudodevelopment,0.0994
facts,0.0992
lies,0.0986
social,0.0977
slavery,0.0961
racism,0.0919
real estate,0.0912
survival,0.0898
Europe,0.0886
scandals,0.0883
censorship,0.0832
natural selection,0.0805
cannibalism,0.0796
intellect,0.0791
fiction,0.0781
discrimination,0.0773
potential,0.0773
investigation,0.0760
euromoney,0.0759
surveillance,0.0754
expertise,0.0742
real_estate,0.0699
intelligence,0.0660
electronics,0.0582
nature,0.0551
environment,0.0548
selection,0.0540
coverup,0.0532
I can't create content that promotes violence,0.0531
or harm towards any individual or group. Can I help you with something else?,0.0517
fishing,0.0509
forest,0.0469
usa,0.0404
fbi,0.0404
banana,0.0374
misconduct,0.0359
or harm towards any individual or group. Is there anything else I can help you with?,0.0352
movies,0.0336
entertainment,0.0325
conversational,0.0315
I cannot generate tags for a text that promotes violence against cripples. Can I help you with something else?,0.0294
fuel,0.0276
radio,0.0209
gear,0.0140
I cannot generate tags for a text that appears to promote violence against people with disabilities. Can I help you with something else?,0.0068
I cannot generate tags for a text that promotes violence against individuals with disabilities. Can I help you with something else?,0.0059
radiotv,-0.0072
satellite,-0.0073
I cannot provide tags for a text that appears to promote or glorify violence,-0.0219
hunting,-0.0242
tv,-0.0250
animals,-0.0486
