tag_name,cosine_similarity
racism,0.4104
violence,0.3438
terrorism,0.3289
civil unrest,0.3209
crime,0.2970
slavery,0.2721
militarism,0.2700
news,0.2665
guncontrol,0.2608
nationalism,0.2606
politics,0.2540
I can’t provide support or guidance on political extremism or violent ideologies. Can I help you with something else?,0.2485
corruption,0.2478
new york,0.2467
capitalism,0.2459
propaganda,0.2398
protest,0.2395
criminals,0.2363
globalization,0.2341
I cannot generate tags for a text that promotes racist ideology. Can I help you with something else?,0.2256
bigbusiness,0.2249
usapolitics,0.2247
industrialization,0.2247
culture,0.2218
crisis,0.2180
I cannot generate tags for a text that appears to promote racist ideology. Can I help you with something else?,0.2177
Politics,0.2164
imperialism,0.2152
I cannot provide tags for a text that contains hate speech and violence. Can I help you with something else?,0.2146
us politics,0.2142
america,0.2138
freedom,0.2127
I cannot generate tags for a text that contains racist content. Can I help you with something else?,0.2085
immigration,0.2080
I can't generate tags for this text as it contains hate speech. Can I help you with something else?,0.2063
revolution,0.2053
I can't generate tags for this text as it contains discriminatory language. Can I help you with something else?,0.1970
police,0.1947
conspiracy,0.1909
conservatism,0.1840
geopolitics,0.1810
criticism,0.1792
I cannot provide tags for a text that contains hate speech or discriminatory language. Can I help you with something else?,0.1782
I cannot generate tags for a text that contains racist or discriminatory language. Can I help you with something else?,0.1777
economy,0.1776
militia,0.1772
socialism,0.1746
nationalsecurity,0.1728
I cannot generate tags for a text that contains hate speech and violent content. Can I help you with something else?,0.1694
poverty,0.1687
inflation,0.1667
anarchy,0.1664
poland,0.1655
law,0.1609
industrial decline,0.1602
patriarchy,0.1599
trend,0.1588
feminism,0.1579
I cannot generate tags for text that may promote or glorify illegal activities such as theft. Can I help you with something else?,0.1559
ideology,0.1448
fashion,0.1439
Trump,0.1435
us,0.1431
business,0.1416
skepticism,0.1414
I cannot generate tags for text that contains hate speech or discriminatory language. Can I help you with something else?,0.1405
mariusz,0.1403
fear,0.1394
economics,0.1385
I cannot generate tags for a text that contains hate speech or discriminatory content. Can I help you with something else?,0.1367
I cannot generate tags for a text that contains hate speech or discriminatory language. Can I help you with something else?,0.1365
collusion,0.1341
fairness,0.1299
migration,0.1293
corporate,0.1269
societal,0.1261
economys,0.1257
I cannot generate tags for a text that contains hate speech. Can I help you with something else?,0.1252
I cannot provide tags for text that contains profanity or hate speech. Is there anything else I can help you with?,0.1214
usa,0.1214
media,0.1197
corporations,0.1194
sweatshop,0.1190
war,0.1173
sociology,0.1130
outsourcing,0.1129
farright,0.1126
industry,0.1120
russia,0.1110
production,0.1103
fraud,0.1056
labor,0.1040
wealth,0.1037
interview,0.1026
commerce,0.1007
change,0.0996
failures,0.0989
exploitation,0.0974
demographics,0.0883
failure,0.0864
banking,0.0859
fiscal,0.0848
tensions,0.0841
ukraine,0.0840
currencies,0.0835
congress,0.0830
equality,0.0822
factory,0.0800
prosperity,0.0779
dollar,0.0737
truth,0.0735
money,0.0733
ammonition,0.0728
advertising,0.0727
childlabor,0.0679
china,0.0657
monopoly,0.0656
malfunction,0.0641
radio,0.0632
USA,0.0628
automobiles,0.0621
inequality,0.0615
collapse,0.0607
freemarket,0.0605
industrial,0.0605
turkey,0.0582
wars,0.0574
realestate,0.0570
divisive,0.0561
market,0.0553
suicide,0.0533
luxury,0.0530
depression,0.0529
rich,0.0525
debt,0.0494
Nike,0.0489
currency,0.0484
systemic,0.0470
gold,0.0440
missiles,0.0436
social,0.0404
nike,0.0376
conversation,0.0373
finance,0.0330
garment,0.0317
nature,0.0308
dollars,0.0302
human,0.0251
persistance,0.0241
military,0.0225
vulnerability,0.0218
no-logo,0.0215
inefficiency,0.0202
votes,0.0193
polls,0.0155
meg,0.0135
risk,0.0121
stickers,0.0120
international,0.0104
secession,0.0097
power,0.0078
fundamental,0.0025
nuclear,0.0011
patents,-0.0010
logo,-0.0030
patent,-0.0037
design,-0.0044
income,-0.0050
I can’t provide assistance with generating tags for this text.  Is there anything else I can help you with?,-0.0065
logos,-0.0121
mortgage,-0.0122
no_logo,-0.0141
child_labor,-0.0209
expert,-0.0238
Biden,-0.0395
child,-0.0402
