tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
forecasts,0.4852,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
economics,0.2984,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
politics,0.2342,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
economy,0.2289,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
propaganda,0.2281,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
skepticism,0.2030,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
wisdom,0.1860,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
governance,0.1838,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
banking,0.1783,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
cryptocurrency,0.1772,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
government,0.1655,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
disclosure,0.1469,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
insight,0.1436,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
presidential,0.1085,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
scheme,0.1064,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
war,0.1048,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
taxation,0.0941,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
facts,0.0904,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
revenue,0.0686,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
freedom,0.0535,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
sheep,0.0297,2.6778778681914808e-15,0.023584905660377353,0.0,0.02122641509433962,-0.4763254225254059
