tag_name,cosine_similarity
artificialintelligence,0.5284
AI,0.4618
intelligence,0.3690
robots,0.3661
intellect,0.3441
screenwriting,0.3231
scriptwriting,0.3069
artificial,0.3008
chatbots,0.2963
futuristics,0.2862
bot,0.2841
machine learning,0.2798
art,0.2764
movie,0.2752
learning,0.2741
automatization,0.2727
technology,0.2693
ai,0.2632
futurism,0.2620
movies,0.2589
machinelearning,0.2580
education,0.2571
automation,0.2552
writing,0.2451
industrialization,0.2283
music,0.2221
inefficiency,0.2152
robotics,0.2104
production,0.2074
future,0.2035
machines,0.1942
disadvantage,0.1890
socioeconomics,0.1832
disadvantages,0.1828
philosophy,0.1803
conversational,0.1794
economics,0.1765
purpose,0.1722
criticism,0.1646
journalism,0.1629
doubt,0.1617
ethics,0.1599
logic,0.1577
surveillance,0.1550
conspiracy,0.1550
persuasion,0.1545
fake,0.1521
brutality,0.1517
entitlement,0.1512
ignorance,0.1500
power,0.1500
apathy,0.1490
wisdom,0.1487
socioeconomic,0.1482
science,0.1464
critique,0.1456
waste,0.1450
history,0.1438
politics,0.1437
society,0.1436
media,0.1429
voice,0.1422
technological,0.1410
advertising,0.1360
banking,0.1350
economic,0.1340
stupidity,0.1336
engineer,0.1320
business,0.1303
motivation,0.1300
bureaucracy,0.1293
class,0.1280
lies,0.1270
manipulation,0.1267
economy,0.1254
money,0.1233
google,0.1221
experimentation,0.1203
fail,0.1196
data,0.1187
marginalization,0.1165
bias,0.1150
troll,0.1150
independence,0.1132
i,0.1116
failure,0.1086
revolution,0.1076
governance,0.1066
labor,0.1026
radio,0.1014
finance,0.1007
sustainability,0.0981
system,0.0961
bigtech,0.0945
morality,0.0927
engineering,0.0927
blackmail,0.0924
austria,0.0922
racism,0.0914
deception,0.0901
inequality,0.0887
socialclass,0.0882
pollution,0.0881
policy,0.0851
foundations,0.0833
skepticism,0.0832
trust,0.0818
głuchołazy,0.0814
threat,0.0810
goluza,0.0809
I cannot generate tags for text that contains violent or harmful content. Can I help you with something else?,0.0806
pessimism,0.0803
customer,0.0768
moral,0.0766
poor,0.0762
taking,0.0737
freedom,0.0737
warning,0.0732
I cannot provide tags for this text because it appears to be discussing violent and/or hate speech. Can I help you with something else?,0.0732
injustice,0.0729
youth,0.0712
africa,0.0710
poverty,0.0693
discouragement,0.0685
fraud,0.0684
paradox,0.0678
culture,0.0675
law,0.0674
marketing,0.0670
risk,0.0665
russia,0.0657
painting,0.0646
mariusz,0.0627
parrot,0.0627
poorcustomers,0.0588
social,0.0574
dangers,0.0570
gpt,0.0562
poorness,0.0536
customer service,0.0536
fashion,0.0499
poland,0.0495
lawyer,0.0454
paradigmshift,0.0439
gentrification,0.0401
social justice,0.0393
I cannot generate tags for a text that appears to be discussing violent or harmful activities. Is there anything else I can help you with?,0.0327
fear,0.0278
foundation,0.0235
markets,0.0213
dishonesty,0.0209
nuclear,0.0171
miscellaneous,0.0170
sales,0.0135
folk,-0.0165
market,-0.0272
salesmarketing,-0.0283
nike,-0.0822
