tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
realestate,0.3631,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
mortgage,0.3136,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
economics,0.2785,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
shock,0.2480,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
speculation,0.2437,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
finance,0.2429,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
surprise,0.2416,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
economy,0.2304,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
market,0.2218,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
fiction,0.2196,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
interruption,0.2107,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
bubble,0.1901,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
heartbreak,0.1876,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
bubbles,0.1782,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
crash,0.1701,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
poverty,0.1662,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
rush,0.1547,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
purchasing,0.1539,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
poland,0.1535,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
break,0.1456,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
pauses,0.1251,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
risk,0.1183,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
credit,0.1064,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
inequality,0.0949,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
prices,0.0922,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
love,0.0878,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
feminism,0.0764,9.096874161203447e-15,0.033210332103321034,0.0,0.02214022140221402,-0.39462175965309143
