tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
china,0.4431,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
China,0.4256,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
corruption,0.2999,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
economy,0.2742,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
finance,0.2619,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
chinareconomy,0.2612,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
debt,0.2579,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
real estate,0.2365,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
land,0.2300,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
government,0.2294,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
economics,0.2274,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
bureaucracy,0.1733,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
pollution,0.1692,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
fraud,0.1625,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
money,0.1468,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
banking,0.1435,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
politics,0.1412,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
authority,0.1363,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
risk,0.1354,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
scam,0.1313,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
technology,0.1288,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
rental,0.1140,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
bubbles,0.1083,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
leadership,0.1055,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
scheme,0.0988,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
silence,0.0658,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
face,0.0420,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
journalism,0.0411,2.4412469179562082e-14,0.031221303948576674,0.0018399264029438824,0.022038567493112952,-0.4371728301048279
