tag_name,cosine_similarity
Ukraine,0.4605
ukraine,0.4335
Poland,0.3979
poland,0.3956
economy,0.3027
competition,0.2864
corruption,0.2791
authoritarianism,0.2447
communism,0.2444
policy,0.2434
economics,0.2403
euro,0.2374
independence,0.2308
europe,0.2294
eu,0.2293
sovereignty,0.2288
entrepreneurs,0.2251
taxes,0.2235
bankruptcy,0.2174
democracy,0.2149
business,0.2115
bribery,0.2076
war,0.2039
syringes,0.2003
logistics,0.2002
protests,0.1968
profits,0.1909
transportation,0.1896
ignorance,0.1830
entrepreneurship,0.1828
politics,0.1819
protest,0.1783
farmers,0.1749
Protest,0.1693
border,0.1648
transport,0.1597
union,0.1593
mariusz,0.1558
government,0.1544
management,0.1500
money,0.1497
Transport,0.1496
knowledge,0.1423
pandemic,0.1367
syringe,0.1360
prohibition,0.1330
EU,0.1261
aid,0.1167
strike,0.1002
mafia,0.1002
crime,0.1001
advice,0.0944
permits,0.0880
limits,0.0803
thinking,0.0725
farmer,0.0529
finance,0.0437
break,0.0282
trade,-0.0065
