tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
electriccars,0.5028,6.6736307268112895e-15,0.04439746300211416,0.00211864406779661,0.04228329809725158,-0.3510059118270874
emissions,0.3606,6.6736307268112895e-15,0.04439746300211416,0.00211864406779661,0.04228329809725158,-0.3510059118270874
electric,0.3531,6.6736307268112895e-15,0.04439746300211416,0.00211864406779661,0.04228329809725158,-0.3510059118270874
cars,0.3307,6.6736307268112895e-15,0.04439746300211416,0.00211864406779661,0.04228329809725158,-0.3510059118270874
car,0.2616,6.6736307268112895e-15,0.04439746300211416,0.00211864406779661,0.04228329809725158,-0.3510059118270874
environment,0.2554,6.6736307268112895e-15,0.04439746300211416,0.00211864406779661,0.04228329809725158,-0.3510059118270874
economy,0.2377,6.6736307268112895e-15,0.04439746300211416,0.00211864406779661,0.04228329809725158,-0.3510059118270874
batteries,0.2263,6.6736307268112895e-15,0.04439746300211416,0.00211864406779661,0.04228329809725158,-0.3510059118270874
battery,0.2073,6.6736307268112895e-15,0.04439746300211416,0.00211864406779661,0.04228329809725158,-0.3510059118270874
carbon,0.1932,6.6736307268112895e-15,0.04439746300211416,0.00211864406779661,0.04228329809725158,-0.3510059118270874
energy,0.1926,6.6736307268112895e-15,0.04439746300211416,0.00211864406779661,0.04228329809725158,-0.3510059118270874
communism,0.1760,6.6736307268112895e-15,0.04439746300211416,0.00211864406779661,0.04228329809725158,-0.3510059118270874
safety,0.1397,6.6736307268112895e-15,0.04439746300211416,0.00211864406779661,0.04228329809725158,-0.3510059118270874
climate,0.1312,6.6736307268112895e-15,0.04439746300211416,0.00211864406779661,0.04228329809725158,-0.3510059118270874
monopoly,0.1223,6.6736307268112895e-15,0.04439746300211416,0.00211864406779661,0.04228329809725158,-0.3510059118270874
ban,0.0745,6.6736307268112895e-15,0.04439746300211416,0.00211864406779661,0.04228329809725158,-0.3510059118270874
danger,0.0613,6.6736307268112895e-15,0.04439746300211416,0.00211864406779661,0.04228329809725158,-0.3510059118270874
control,0.0259,6.6736307268112895e-15,0.04439746300211416,0.00211864406779661,0.04228329809725158,-0.3510059118270874
