tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
russia,0.3864,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
sanctions,0.3498,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
war,0.3185,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
economy,0.2950,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
economics,0.2736,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
corruption,0.2345,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
resources,0.2004,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
production,0.1698,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
Currency,0.1652,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
debt,0.1642,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
growth,0.1595,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
Reserves,0.1560,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
independence,0.1253,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
mines,0.1117,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
finance,0.0994,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
Gold,0.0977,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
military,0.0948,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
energy,0.0779,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
africa,0.0676,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
ak,0.0452,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
brics,0.0350,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
trade,0.0071,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
usa,-0.0029,4.813216705845021e-15,0.05654281098546043,0.0,0.0420032310177706,-0.4637383818626404
