tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
film,0.3120,1.5036809042683056e-14,0.046583850931677016,0.0,0.04037267080745342,-0.4262022078037262
movie,0.2869,1.5036809042683056e-14,0.046583850931677016,0.0,0.04037267080745342,-0.4262022078037262
movies,0.2753,1.5036809042683056e-14,0.046583850931677016,0.0,0.04037267080745342,-0.4262022078037262
success,0.2579,1.5036809042683056e-14,0.046583850931677016,0.0,0.04037267080745342,-0.4262022078037262
entertainment,0.2185,1.5036809042683056e-14,0.046583850931677016,0.0,0.04037267080745342,-0.4262022078037262
money,0.1834,1.5036809042683056e-14,0.046583850931677016,0.0,0.04037267080745342,-0.4262022078037262
books,0.1364,1.5036809042683056e-14,0.046583850931677016,0.0,0.04037267080745342,-0.4262022078037262
awards,0.1330,1.5036809042683056e-14,0.046583850931677016,0.0,0.04037267080745342,-0.4262022078037262
industry,0.1224,1.5036809042683056e-14,0.046583850931677016,0.0,0.04037267080745342,-0.4262022078037262
bezos,0.1182,1.5036809042683056e-14,0.046583850931677016,0.0,0.04037267080745342,-0.4262022078037262
power,0.1132,1.5036809042683056e-14,0.046583850931677016,0.0,0.04037267080745342,-0.4262022078037262
amazon,0.0971,1.5036809042683056e-14,0.046583850931677016,0.0,0.04037267080745342,-0.4262022078037262
propaganda,0.0878,1.5036809042683056e-14,0.046583850931677016,0.0,0.04037267080745342,-0.4262022078037262
tv,0.0684,1.5036809042683056e-14,0.046583850931677016,0.0,0.04037267080745342,-0.4262022078037262
media,0.0633,1.5036809042683056e-14,0.046583850931677016,0.0,0.04037267080745342,-0.4262022078037262
fantasy,0.0526,1.5036809042683056e-14,0.046583850931677016,0.0,0.04037267080745342,-0.4262022078037262
manipulation,-0.0448,1.5036809042683056e-14,0.046583850931677016,0.0,0.04037267080745342,-0.4262022078037262
