tag_name,cosine_similarity
utility of electric cars,0.6414
electric car production,0.5932
electric cars,0.5906
electric car use,0.5879
"""electric car dangers""",0.5844
electric car dangers,0.5784
electric-cars,0.5599
electric vehicle adoption,0.5585
electric vehicles,0.5559
electric-vehicles,0.5406
electric hybrid cars,0.5332
"""electricity"" and ""cars"" directly relate to the main topics being discussed (the technology behind electric vehicles)",0.5299
electric car utilization,0.5174
eco-friendly driving,0.5131
zero-emission vehicles,0.5125
"electric cars
<|im_continue|>1. Corruption
2. Economics
3. Monopolists",0.5018
"""electric vehicle""",0.4979
electric car,0.4961
electricvehicles,0.4936
zero emission vehicles,0.4864
eco-friendly transportation,0.4719
electric vehicle efficiency,0.4650
electric vehicle,0.4515
eco-friendly practices,0.4460
gasoline cars,0.4452
carbon-emissions,0.4448
clean energy generation,0.4387
car industry challenges,0.4363
vehicle emissions,0.4326
alternative fuels,0.4308
car technology,0.4287
"""electricity""",0.4264
carbon emissions,0.4238
"environment<|/im_start|>`
The text discusses the production and ecological effects of electric cars",0.4226
carbon emissions reduction,0.4215
"""gasoline cars""",0.4204
emissions reduction,0.4131
"""carbon emissions""",0.4109
sustainable transportation,0.4099
clean energy,0.4089
"eco-suffocating source of energy
</s>",0.4079
eco-friendliness,0.4052
natural gas vehicles,0.4050
combustion-cars,0.4021
hybrid cars,0.4003
environmental policies,0.3975
"renewable energy sources
</s>",0.3971
electric_cars,0.3969
electric power,0.3941
e-cars,0.3883
electric car charging stations,0.3882
electricity,0.3863
environmental-concerns,0.3862
gasoline production,0.3859
combustion cars,0.3857
alternative-fuels,0.3854
electrification,0.3851
environmental issues,0.3845
environmentalconcerns,0.3833
environmental concerns,0.3817
environmental policy,0.3801
sustainability-batteries,0.3788
alternative fuel sources,0.3761
electric mobility,0.3744
"""e-cars""",0.3727
eco-friendly,0.3720
environmental sustainability,0.3716
environmentalism,0.3707
environmental crisis,0.3673
energy sources,0.3668
car-charging,0.3649
trucking emissions,0.3637
electricity generation,0.3632
banpetrolcars,0.3627
hydroelectric plants,0.3622
