tag_name,cosine_similarity
regulation,0.8802
mortgages,0.8942
lobbying,0.9052
loans,0.8968
banks,0.8770
wisdom,0.8973
financial expert,0.9109
society,0.8991
taxation,0.9010
Poland,0.8976
economic_crisis,0.9201
polish economy,0.9220
investments,0.8992
finance,0.9002
poland,0.9017
decision-making,0.9123
financial advisor,0.8949
investment strategy,0.9143
housing_policies,0.9164
housing prices,0.9051
market_analysis,0.9080
government policy,0.9140
tax,0.8818
real estate market,0.9151
housing_prices,0.9094
politics,0.8829
economist,0.8982
economics,0.9000
corruption,0.8841
multinational corporations,0.9064
housing_market,0.9042
financial_system,0.9099
conversation,0.9018
inflation,0.8990
economy,0.9061
audition,0.8890
economic crisis,0.9115
real_estate,0.9118
credit,0.8811
rent,0.8757
