tag_name,cosine_similarity
regulation,0.8885
small business,0.9183
companies,0.9075
banks,0.8858
supply,0.9024
free market,0.9171
Polish economy,0.9245
economic indicators,0.9085
foreign companies,0.9171
restrictions,0.9019
Europe,0.8880
taxation,0.9079
public assistance,0.9122
energy,0.8904
statistics,0.9034
Poland,0.9063
business,0.8920
finance,0.9054
poland,0.9090
radio,0.8901
EU,0.8884
government,0.8943
financial,0.8857
regulations,0.8970
russia,0.8979
market,0.8852
media,0.8847
imported,0.8965
debt,0.9027
economic conditions,0.9126
entrepreneurship,0.8989
small businesses,0.9145
media portrayal,0.9036
fuel,0.8866
politics,0.8907
mariusz_stefaniak,0.8994
economist,0.9048
competition,0.9021
entrepreneurship culture,0.9074
cost,0.8837
economic policy,0.9157
tax benefits,0.9134
energy market,0.9150
financial assistance,0.9108
parrot_tv,0.9124
business regulations,0.9134
sanctions,0.9047
foreign investment,0.9171
energy prices,0.9143
gluchołazie,0.9068
economy,0.9125
market trends,0.9055
global rankings,0.9101
sovereignty,0.9112
European Union,0.9077
industry,0.9082
coal,0.8860
bankruptcy,0.9080
