tag_name,cosine_similarity
tax_revenue,0.9077
market_situation,0.9123
lobbying,0.9052
political_interests,0.9148
loans,0.8968
wisdom,0.8973
prosperity,0.9070
financial expert,0.9109
society,0.8991
policy,0.8846
taxation,0.9010
money_management,0.9153
Poland,0.8976
housing,0.8787
investments,0.8992
radio,0.8817
decision-making,0.9123
financial advisor,0.8949
bribery,0.8947
government,0.8859
construction,0.8984
regulations,0.8894
apartments,0.8936
housing prices,0.9051
media,0.8759
happiness,0.8974
market dynamics,0.9033
developers,0.8951
banking,0.8990
politics,0.8829
economist,0.8982
real estate,0.9003
economic_knowledge,0.9124
consumer_behavior,0.9072
housing_market,0.9042
conversation,0.9018
financial_institutes,0.9086
public_opinion,0.9102
investment,0.9001
inflation,0.8990
financing,0.8974
economy,0.9061
market trends,0.8992
audition,0.8890
credits,0.8993
event,0.8731
