tag_name,cosine_similarity
legal challenges,0.9149
experts,0.9165
cryptocurrency,0.9156
economic,0.8953
forecasting,0.9055
refugees,0.9171
power,0.8930
youtube,0.8956
sheep_and_shepherd metaphors,0.9197
education,0.8992
war,0.8947
news media,0.9223
business,0.8980
contracts,0.9147
finance,0.9131
bitcoin,0.8942
pandemic,0.9146
market,0.8912
coronavirus,0.9072
media,0.8915
constitutional law,0.9225
public opinion,0.9227
politics,0.8980
mariusz_stefaniak,0.9058
conflict,0.9138
economics,0.9133
history,0.9031
corruption,0.8986
europe,0.9105
internet,0.9053
COVID-19,0.9128
authority,0.9096
investment,0.9126
television,0.9085
international,0.9014
economy,0.9189
freedom,0.8973
myth,0.9015
national_bank_of_poland,0.9148
vaccines,0.9068
European Union,0.9149
real_estate,0.9235
