tag_name,cosine_similarity
cinema,0.8858
box office,0.8895
earnings,0.8709
representation,0.8859
gender,0.8669
viewers,0.8819
propaganda,0.8930
Avatar,0.8732
power,0.8660
discrimination,0.8734
actors,0.8849
Amazon,0.8616
superproductions,0.8922
equality,0.8737
Ring of Power,0.8944
studio,0.8867
apocalypse,0.8881
finance,0.8834
climate change,0.8970
critic,0.8868
audience,0.8760
quality,0.8673
rebellion,0.8850
media,0.8642
failure,0.8846
rating,0.8641
Hollywood,0.8789
success,0.8686
woke,0.8747
viewer,0.8810
revenue,0.8743
politics,0.8704
communism,0.8890
Maverick,0.8768
film industry,0.8932
entertainment,0.8903
Oscars,0.8795
movie,0.8731
ideology,0.8854
economic results,0.8947
film,0.8662
review,0.8750
criticism,0.8868
comparison,0.8752
television,0.8783
Star Wars,0.8781
production,0.8722
funding,0.8692
cultural values,0.8910
sexual orientation,0.8929
